,tile_id,accepted_number_of_marks
4719,SWC1078_2_3,44
4720,SWC1078_3_1,9
4721,SWC1078_3_2,134
4722,SWC1078_3_3,73
4723,SWC1078_4_1,0
4724,SWC1078_4_2,0
4725,SWC1078_4_3,0
4726,SWC1100_1_1,0
4727,SWC1100_1_2,2
4728,SWC1100_1_3,2
4729,SWC1100_2_1,1
4730,SWC1100_2_2,0
4731,SWC1100_2_3,0
4732,SWC1100_3_1,3
4733,SWC1100_3_2,0
4734,SWC1100_3_3,0
4735,SWC1100_4_1,2
4736,SWC1100_4_2,1
4737,SWC1100_4_3,2
4738,SWC1101_1_1,5
4739,SWC1101_1_2,1
4740,SWC1101_1_3,0
4741,SWC1101_2_1,1
4742,SWC1101_2_2,2
4743,SWC1101_2_3,0
4744,SWC1101_3_1,17
4745,SWC1101_3_2,18
4746,SWC1101_3_3,1
4747,SWC1101_4_1,8
4748,SWC1101_4_2,3
4749,SWC1101_4_3,5
4750,SWC1102_1_1,1
4751,SWC1102_1_2,1
4752,SWC1102_1_3,1
4753,SWC1102_2_1,8
4754,SWC1102_2_2,0
4755,SWC1102_2_3,9
4756,SWC1102_3_1,12
4757,SWC1102_3_2,7
4758,SWC1102_3_3,8
4759,SWC1102_4_1,6
4760,SWC1102_4_2,0
4761,SWC1102_4_3,0
4762,SWC1103_1_1,0
4763,SWC1103_1_2,18
4764,SWC1103_1_3,8
4765,SWC1103_2_1,0
4766,SWC1103_2_2,0
4767,SWC1103_2_3,12
4768,SWC1103_3_1,0
4769,SWC1103_3_2,0
4770,SWC1103_3_3,0
4771,SWC1103_4_1,0
4772,SWC1103_4_2,0
4773,SWC1103_4_3,0
4774,SWC1106_1_1,0
4775,SWC1106_1_2,1
4776,SWC1106_1_3,3
4777,SWC1106_2_1,0
4778,SWC1106_2_2,0
4779,SWC1106_2_3,6
4780,SWC1106_3_1,8
4781,SWC1106_3_2,3
4782,SWC1106_3_3,2
4783,SWC1106_4_1,1
4784,SWC1106_4_2,0
4785,SWC1106_4_3,3
4786,SWC1107_1_1,0
4787,SWC1107_1_2,3
4788,SWC1107_1_3,5
4789,SWC1107_2_1,0
4790,SWC1107_2_2,1
4791,SWC1107_2_3,4
4792,SWC1107_3_1,12
4793,SWC1107_3_2,0
4794,SWC1107_3_3,0
4795,SWC1107_4_1,1
4796,SWC1107_4_2,0
4797,SWC1107_4_3,1
4798,SWC1108_1_1,0
4799,SWC1108_1_2,0
4800,SWC1108_1_3,0
4801,SWC1108_2_1,0
4802,SWC1108_2_2,0
4803,SWC1108_2_3,0
4804,SWC1108_3_1,0
4805,SWC1108_3_2,0
4806,SWC1108_3_3,0
4807,SWC1108_4_1,4
4808,SWC1108_4_2,0
4809,SWC1108_4_3,0
4810,SWC1109_1_1,0
4811,SWC1109_1_2,0
4812,SWC1156_1_2,0
4813,SWC1156_1_3,0
4814,SWC1156_2_1,0
4815,SWC1156_2_2,3
4816,SWC1156_2_3,0
4817,SWC1156_3_1,2
4818,SWC1156_3_2,3
4819,SWC1156_3_3,0
4820,SWC1156_4_1,0
4821,SWC1156_4_2,0
4822,SWC1156_4_3,2
4823,SWC1157_1_1,3
4824,SWC1157_1_2,0
4825,SWC1157_1_3,0
4826,SWC1157_2_1,5
4827,SWC1157_2_2,3
4828,SWC1157_2_3,0
4829,SWC1157_3_1,9
4830,SWC1157_3_2,6
4831,SWC1157_3_3,21
4832,SWC1157_4_1,3
4833,SWC1157_4_2,0
4834,SWC1157_4_3,12
4835,SWC1158_1_1,0
4836,SWC1158_1_2,0
4837,SWC1158_1_3,2
4838,SWC1158_2_1,1
4839,SWC1158_2_2,1
4840,SWC1158_2_3,2
4841,SWC1158_3_1,0
4842,SWC1158_3_2,1
4843,SWC1158_3_3,0
4844,SWC1158_4_1,0
4845,SWC1158_4_2,0
4846,SWC1158_4_3,5
4847,SWC1159_1_1,0
4848,SWC1159_1_2,6
4849,SWC1159_1_3,5
4850,SWC1159_2_1,0
4851,SWC1159_2_2,0
4852,SWC1159_2_3,1
4853,SWC1159_3_1,3
4854,SWC1159_3_2,0
4855,SWC1159_3_3,1
4856,SWC1159_4_1,0
4857,SWC1159_4_2,2
4858,SWC1159_4_3,1
4859,SWC1160_1_1,0
4860,SWC1160_1_2,0
4861,SWC1160_1_3,0
4862,SWC1160_2_1,0
4863,SWC1160_2_2,20
4864,SWC1160_2_3,0
4865,SWC1160_3_1,0
4866,SWC1160_3_2,1
4867,SWC1160_3_3,4
4868,SWC1160_4_1,0
4869,SWC1160_4_2,0
4870,SWC1160_4_3,5
4871,SWC1165_1_1,0
4872,SWC1165_1_2,1
4873,SWC1165_1_3,0
4874,SWC1165_2_1,1
4875,SWC1165_2_2,0
4876,SWC1165_2_3,0
4877,SWC1165_3_1,6
4878,SWC1165_3_2,6
4879,SWC1165_3_3,0
4880,SWC1165_4_1,1
4881,SWC1165_4_2,3
4882,SWC1165_4_3,1
4883,SWC1166_1_1,0
4884,SWC1166_1_2,0
4885,SWC1166_1_3,0
4886,SWC1166_2_1,0
4887,SWC1166_2_2,0
4888,SWC1166_2_3,0
4889,SWC1166_3_1,0
4890,SWC1166_3_2,0
4891,SWC1166_3_3,1
4892,SWC1166_4_1,0
4893,SWC1166_4_2,3
4894,SWC1166_4_3,5
4895,SWC1168_1_1,0
4896,SWC1168_1_2,0
4897,SWC1168_1_3,0
4898,SWC1168_2_1,1
4899,SWC1168_2_2,0
4900,SWC1168_2_3,0
4901,SWC1168_3_1,4
4902,SWC1168_3_2,0
4903,SWC1168_3_3,1
4904,SWC1168_4_1,0
4905,SWC1168_4_2,0
4906,SWC1168_4_3,0
4907,SWC1169_1_1,21
4908,SWC1169_1_2,7
4909,SWC1169_1_3,15
4910,SWC1169_2_1,8
4911,SWC1169_2_2,21
4912,SWC1169_2_3,11
4913,SWC1169_3_1,12
4914,SWC1169_3_2,2
4915,SWC1169_3_3,3
4916,SWC1169_4_1,4
4917,SWC1169_4_2,0
4918,SWC1169_4_3,1
4919,SWC1170_1_1,2
4920,SWC1170_1_2,10
4921,SWC1170_1_3,10
4922,SWC1170_2_1,0
4923,SWC1170_2_2,1
4924,SWC1170_2_3,3
4925,SWC1170_3_1,4
4926,SWC1170_3_2,9
4927,SWC1170_3_3,1
4928,SWC1170_4_1,0
4929,SWC1170_4_2,0
4930,SWC1170_4_3,2
4931,SWC1171_1_1,0
4932,SWC1171_1_2,0
4933,SWC1171_1_3,0
4934,SWC1171_2_1,0
4935,SWC1171_2_2,0
4936,SWC1171_2_3,5
4937,SWC1171_3_1,0
4938,SWC1171_3_2,0
4939,SWC1171_3_3,4
4940,SWC1171_4_1,0
4941,SWC1171_4_2,0
4942,SWC1171_4_3,1
4943,SWC1172_1_1,22
4944,SWC1172_1_2,11
4945,SWC1172_1_3,0
4946,SWC1172_2_1,14
4947,SWC1172_2_2,0
4948,SWC1172_2_3,0
4949,SWC1172_3_1,10
4950,SWC1172_3_2,0
4951,SWC1172_3_3,0
4952,SWC1172_4_1,1
4953,SWC1172_4_2,1
4954,SWC1172_4_3,0
4955,SWC1173_1_1,8
4956,SWC1173_1_2,2
4957,SWC1173_1_3,9
4958,SWC1173_2_1,0
4959,SWC1173_2_2,0
4960,SWC1173_2_3,1
4961,SWC1173_3_1,0
4962,SWC1173_3_2,0
4963,SWC1173_3_3,0
4964,SWC1173_4_1,3
4965,SWC1173_4_2,2
4966,SWC1173_4_3,0
4967,SWC1174_1_1,0
4968,SWC1174_1_2,0
4969,SWC1174_1_3,0
4970,SWC1174_2_1,4
4971,SWC1174_2_2,1
4972,SWC1174_2_3,1
4973,SWC1174_3_1,8
4974,SWC1174_3_2,2
4975,SWC1174_3_3,5
4976,SWC1174_4_1,5
4977,SWC1174_4_2,7
4978,SWC1174_4_3,9
4979,SWC1175_1_1,8
4980,SWC1175_1_2,36
4981,SWC1175_1_3,6
4982,SWC1175_2_1,5
4983,SWC1175_2_2,0
4984,SWC1175_2_3,1
4985,SWC1175_3_1,23
4986,SWC1175_3_2,12
4987,SWC1175_3_3,17
4988,SWC1175_4_1,4
4989,SWC1175_4_2,0
4990,SWC1175_4_3,0
4991,SWC1176_1_1,7
4992,SWC1176_1_2,1
4993,SWC1176_1_3,3
4994,SWC1176_2_1,1
4995,SWC1176_2_2,1
4996,SWC1176_2_3,4
4997,SWC1176_3_1,7
4998,SWC1176_3_2,2
4999,SWC1176_3_3,0
5000,SWC1176_4_1,3
5001,SWC1176_4_2,10
5002,SWC1176_4_3,2
5003,SWC1177_1_1,2
5004,SWC1177_1_2,0
5005,SWC1177_1_3,0
5006,SWC1177_2_1,1
5007,SWC1177_2_2,1
5008,SWC1177_2_3,0
5009,SWC1177_3_1,1
5010,SWC1177_3_2,0
5011,SWC1177_3_3,0
5012,SWC1177_4_1,3
5013,SWC1177_4_2,0
5014,SWC1177_4_3,0
5015,SWC1178_1_1,0
5016,SWC1178_1_2,0
5017,SWC1178_1_3,0
5018,SWC1178_2_1,1
5019,SWC1178_2_2,20
5020,SWC1178_2_3,3
5021,SWC1178_3_1,2
5022,SWC1178_3_2,4
5023,SWC1178_3_3,10
5024,SWC1178_4_1,0
5025,SWC1178_4_2,3
5026,SWC1178_4_3,0
5027,SWC1179_1_1,2
5028,SWC1179_1_2,7
5029,SWC1179_1_3,1
5030,SWC1179_2_1,3
5031,SWC1179_2_2,5
5032,SWC1179_2_3,1
5033,SWC1179_3_1,3
5034,SWC1179_3_2,1
5035,SWC1179_3_3,0
5036,SWC1179_4_1,5
5037,SWC1179_4_2,3
5038,SWC1179_4_3,0
5039,SWC1180_1_1,3
5040,SWC1180_1_2,0
5041,SWC1180_1_3,1
5042,SWC1180_2_1,6
5043,SWC1180_2_2,2
5044,SWC1180_2_3,0
5045,SWC1180_3_2,4
5046,SWC1180_3_3,0
5047,SWC1180_4_1,1
5048,SWC1180_4_2,3
5049,SWC1180_4_3,1
5050,SWC1181_1_1,0
5051,SWC1181_1_2,0
5052,SWC1181_1_3,0
5053,SWC1181_2_1,0
5054,SWC1181_2_2,1
5055,SWC1181_2_3,0
5056,SWC1181_3_1,1
5057,SWC1181_3_2,0
5058,SWC1181_3_3,0
5059,SWC1181_4_1,1
5060,SWC1181_4_2,1
5061,SWC1181_4_3,0
5062,SWC1182_1_1,10
5063,SWC1182_1_2,5
5064,SWC1182_1_3,0
5065,SWC1182_2_1,1
5066,SWC1182_2_2,2
5067,SWC1182_2_3,3
5068,SWC1182_3_1,0
5069,SWC1182_3_2,2
5070,SWC1182_3_3,3
5071,SWC1182_4_1,1
5072,SWC1182_4_2,1
5073,SWC1182_4_3,2
5074,SWC1183_1_1,0
5075,SWC1183_1_2,2
5076,SWC1183_1_3,5
5077,SWC1183_2_1,2
5078,SWC1183_2_2,0
5079,SWC1183_2_3,10
5080,SWC1183_3_1,0
5081,SWC1183_3_2,6
5082,SWC1183_3_3,0
5083,SWC1183_4_1,1
5084,SWC1183_4_2,15
5085,SWC1183_4_3,0
5086,SWC1184_1_1,5
5087,SWC1184_1_2,0
5088,SWC1184_1_3,1
5089,SWC1184_2_1,5
5090,SWC1184_2_2,2
5091,SWC1184_2_3,0
5092,SWC1184_3_1,0
5093,SWC1184_3_2,1
5094,SWC1184_3_3,0
5095,SWC1184_4_1,1
5096,SWC1184_4_2,0
5097,SWC1184_4_3,1
5098,SWC1185_1_1,0
5099,SWC1185_1_2,0
5100,SWC1185_1_3,0
5101,SWC1185_2_1,0
5102,SWC1185_2_2,1
5103,SWC1185_2_3,1
5104,SWC1185_3_1,0
5105,SWC1185_3_2,0
5106,SWC1185_3_3,0
5107,SWC1185_4_1,1
5108,SWC1185_4_2,1
5109,SWC1185_4_3,1
5110,SWC1194_1_1,0
5111,SWC1194_1_2,0
5112,SWC1194_1_3,0
5113,SWC1194_2_1,2
5114,SWC1194_2_2,0
5115,SWC1194_2_3,0
5116,SWC1194_3_1,6
5117,SWC1194_3_2,0
5118,SWC1194_3_3,0
5119,SWC1194_4_1,0
5120,SWC1194_4_2,0
5121,SWC1194_4_3,0
5122,SWC1195_1_1,1
5123,SWC1195_1_2,0
5124,SWC1195_1_3,1
5125,SWC1195_2_1,0
5126,SWC1195_2_2,2
5127,SWC1195_2_3,3
5128,SWC1195_3_1,2
5129,SWC1195_3_2,1
5130,SWC1195_3_3,2
5131,SWC1195_4_1,9
5132,SWC1195_4_2,3
5133,SWC1195_4_3,1
5134,SWC1196_1_1,4
5135,SWC1196_1_2,2
5136,SWC1196_1_3,2
5137,SWC1196_2_1,5
5138,SWC1196_2_2,4
5139,SWC1196_2_3,7
5140,SWC1196_3_1,6
5141,SWC1196_3_2,10
5142,SWC1196_3_3,4
5143,SWC1196_4_1,3
5144,SWC1196_4_2,7
5145,SWC1196_4_3,13
5146,SWC1197_1_1,8
5147,SWC1197_1_2,3
5148,SWC1197_1_3,7
5149,SWC1197_2_1,6
5150,SWC1197_2_2,7
5151,SWC1197_2_3,6
5152,SWC1197_3_1,13
5153,SWC1197_3_2,14
5154,SWC1197_3_3,12
5155,SWC1197_4_1,10
5156,SWC1197_4_2,9
5157,SWC1197_4_3,18
5158,SWC1198_1_1,0
5159,SWC1198_1_2,1
5160,SWC1198_1_3,1
5161,SWC1198_2_1,2
5162,SWC1198_2_2,0
5163,SWC1198_2_3,0
5164,SWC1198_3_1,4
5165,SWC1198_3_2,0
5166,SWC1198_3_3,0
5167,SWC1198_4_1,0
5168,SWC1198_4_2,3
5169,SWC1198_4_3,1
5170,SWC1199_1_1,1
5171,SWC1199_1_2,0
5172,SWC1199_1_3,1
5173,SWC1199_2_1,1
5174,SWC1199_2_2,0
5175,SWC1199_2_3,0
5176,SWC1199_3_1,0
5177,SWC1199_3_2,0
5178,SWC1199_3_3,1
5179,SWC1199_4_1,4
5180,SWC1199_4_2,2
5181,SWC1199_4_3,0
5182,SWC1200_1_1,0
5183,SWC1200_1_2,0
5184,SWC1200_1_3,0
5185,SWC1200_2_1,2
5186,SWC1200_2_2,0
5187,SWC1200_2_3,0
5188,SWC1200_3_1,0
5189,SWC1200_3_2,0
5190,SWC1200_3_3,0
5191,SWC1200_4_1,0
5192,SWC1200_4_2,6
5193,SWC1200_4_3,2
5194,SWC1201_1_1,5
5195,SWC1201_1_2,0
5196,SWC1201_1_3,0
5197,SWC1201_2_1,1
5198,SWC1201_2_2,0
5199,SWC1201_2_3,3
5200,SWC1201_3_1,2
5201,SWC1201_3_2,6
5202,SWC1201_3_3,0
5203,SWC1201_4_1,5
5204,SWC1201_4_2,0
5205,SWC1201_4_3,0
5206,SWC1202_1_1,0
5207,SWC1202_1_2,3
5208,SWC1202_1_3,4
5209,SWC1202_2_1,3
5210,SWC1202_2_2,2
5211,SWC1202_2_3,0
5212,SWC1202_3_1,1
5213,SWC1202_3_2,3
5214,SWC1202_3_3,1
5215,SWC1202_4_1,4
5216,SWC1202_4_2,6
5217,SWC1202_4_3,10
5218,SWC1203_1_1,5
5219,SWC1203_1_2,2
5220,SWC1203_1_3,1
5221,SWC1203_2_1,8
5222,SWC1203_2_2,8
5223,SWC1203_2_3,0
5224,SWC1203_3_1,2
5225,SWC1203_3_2,0
5226,SWC1203_3_3,0
5227,SWC1203_4_1,1
5228,SWC1203_4_2,0
5229,SWC1203_4_3,1
5230,SWC1206_1_1,2
5231,SWC1206_1_2,4
5232,SWC1206_1_3,2
5233,SWC1206_2_1,1
5234,SWC1206_2_2,13
5235,SWC1206_2_3,15
5236,SWC1206_3_1,1
5237,SWC1206_3_2,5
5238,SWC1206_3_3,8
5239,SWC1206_4_1,0
5240,SWC1206_4_2,0
5241,SWC1206_4_3,4
5242,SWC1207_1_1,0
5243,SWC1207_1_2,0
5244,SWC1207_1_3,0
5245,SWC1207_2_1,0
5246,SWC1207_2_2,0
5247,SWC1207_2_3,0
5248,SWC1207_3_1,0
5249,SWC1207_3_2,0
5250,SWC1207_3_3,0
5251,SWC1207_4_1,0
5252,SWC1207_4_2,0
5253,SWC1207_4_3,4
5254,SWC1209_1_1,0
5255,SWC1209_1_2,0
5256,SWC1209_1_3,0
5257,SWC1209_2_1,0
5258,SWC1209_2_2,0
5259,SWC1209_2_3,0
5260,SWC1209_3_1,1
5261,SWC1209_3_2,0
5262,SWC1209_3_3,0
5263,SWC1209_4_1,0
5264,SWC1209_4_2,0
5265,SWC1209_4_3,0
5266,SWC1214_1_1,2
5267,SWC1214_1_2,0
5268,SWC1214_1_3,0
5269,SWC1214_2_1,4
5270,SWC1214_2_2,0
5271,SWC1214_2_3,0
5272,SWC1214_3_1,1
5273,SWC1214_3_2,0
5274,SWC1214_4_1,0
5275,SWC1214_4_3,0
5276,SWC1215_1_1,8
5277,SWC1215_2_1,7
5278,SWC1215_2_2,9
5279,SWC1215_2_3,2
5280,SWC1215_3_1,10
5281,SWC1215_3_2,16
5282,SWC1215_3_3,9
5283,SWC1215_4_1,21
5284,SWC1215_4_2,29
5285,SWC1215_4_3,5
5286,SWC1216_1_1,0
5287,SWC1216_1_2,1
5288,SWC1216_1_3,0
5289,SWC1216_2_1,0
5290,SWC1216_2_2,0
5291,SWC1216_2_3,0
5292,SWC1216_3_1,0
5293,SWC1216_3_2,1
5294,SWC1216_3_3,0
5295,SWC1216_4_1,0
5296,SWC1216_4_2,0
5297,SWC1216_4_3,2
5298,SWC1217_1_1,10
5299,SWC1217_1_2,4
5300,SWC1217_1_3,8
5301,SWC1217_2_1,8
5302,SWC1217_2_2,10
5303,SWC1217_2_3,10
5304,SWC1217_3_1,1
5305,SWC1217_3_2,7
5306,SWC1217_3_3,1
5307,SWC1217_4_1,0
5308,SWC1217_4_2,0
5309,SWC1217_4_3,1
5310,SWC1218_1_1,4
5311,SWC1218_1_2,3
5312,SWC1218_1_3,5
5313,SWC1218_2_1,0
5314,SWC1218_2_2,8
5315,SWC1218_2_3,8
5316,SWC1218_3_1,0
5317,SWC1218_3_2,1
5318,SWC1218_3_3,5
5319,SWC1218_4_1,0
5320,SWC1218_4_2,0
5321,SWC1218_4_3,2
5322,SWC1222_1_1,5
5323,SWC1222_1_2,0
5324,SWC1222_1_3,0
5325,SWC1222_2_1,0
5326,SWC1222_2_2,0
5327,SWC1222_2_3,1
5328,SWC1222_3_1,0
5329,SWC1222_3_2,0
5330,SWC1222_3_3,1
5331,SWC1222_4_1,4
5332,SWC1222_4_2,0
5333,SWC1222_4_3,0
5334,SWC1223_1_1,14
5335,SWC1223_1_2,11
5336,SWC1223_1_3,1
5337,SWC1223_2_1,47
5338,SWC1223_2_2,26
5339,SWC1223_2_3,9
5340,SWC1223_3_1,24
5341,SWC1223_3_2,100
5342,SWC1223_3_3,39
5343,SWC1223_4_1,0
5344,SWC1223_4_2,5
5345,SWC1223_4_3,52
5346,SWC1224_1_1,0
5347,SWC1224_1_2,4
5348,SWC1224_1_3,4
5349,SWC1224_2_1,0
5350,SWC1224_2_2,6
5351,SWC1224_2_3,6
5352,SWC1224_3_1,0
5353,SWC1224_3_2,5
5354,SWC1224_3_3,11
5355,SWC1224_4_1,0
5356,SWC1224_4_2,0
5357,SWC1224_4_3,0
5358,SWC1227_1_1,4
5359,SWC1227_1_2,3
5360,SWC1227_1_3,7
5361,SWC1227_2_1,0
5362,SWC1227_2_2,0
5363,SWC1227_2_3,4
5364,SWC1227_3_1,0
5365,SWC1227_3_2,0
5366,SWC1227_3_3,0
5367,SWC1227_4_1,0
5368,SWC1227_4_2,0
5369,SWC1227_4_3,0
5370,SWC1231_1_1,1
5371,SWC1231_1_2,0
5372,SWC1231_1_3,0
5373,SWC1231_2_1,0
5374,SWC1231_2_2,1
5375,SWC1231_2_3,0
5376,SWC1231_3_1,0
5377,SWC1231_3_2,0
5378,SWC1231_3_3,8
5379,SWC1231_4_1,2
5380,SWC1231_4_2,0
5381,SWC1231_4_3,0
5382,SWC1232_1_1,0
5383,SWC1232_1_2,0
5384,SWC1232_1_3,3
5385,SWC1232_2_1,0
5386,SWC1232_2_2,0
5387,SWC1232_2_3,0
5388,SWC1232_3_1,0
5389,SWC1232_3_2,0
5390,SWC1232_3_3,0
5391,SWC1232_4_1,0
5392,SWC1232_4_2,0
5393,SWC1232_4_3,0
5394,SWC1234_1_1,0
5395,SWC1234_1_2,0
5396,SWC1234_1_3,2
5397,SWC1234_2_1,0
5398,SWC1234_2_2,0
5399,SWC1234_2_3,0
5400,SWC1234_3_1,0
5401,SWC1234_3_2,0
5402,SWC1234_3_3,0
5403,SWC1234_4_1,0
5404,SWC1234_4_2,0
5405,SWC1234_4_3,0
5406,SWC1237_1_1,1
5407,SWC1237_1_2,1
5408,SWC1237_1_3,0
5409,SWC1237_2_1,3
5410,SWC1237_2_2,1
5411,SWC1237_2_3,6
5412,SWC1237_3_1,0
5413,SWC1237_3_2,0
5414,SWC1237_3_3,2
5415,SWC1237_4_1,0
5416,SWC1237_4_2,0
5417,SWC1237_4_3,0
5418,SWC1238_1_1,0
5419,SWC1238_1_2,2
5420,SWC1238_1_3,1
5421,SWC1238_2_1,1
5422,SWC1238_2_2,2
5423,SWC1238_2_3,2
5424,SWC1238_3_1,0
5425,SWC1238_3_2,1
5426,SWC1238_3_3,2
5427,SWC1238_4_1,6
5428,SWC1238_4_2,1
5429,SWC1238_4_3,0
5430,SWC1239_1_1,3
5431,SWC1239_1_2,0
5432,SWC1239_1_3,1
5433,SWC1239_2_1,14
5434,SWC1239_2_2,6
5435,SWC1239_2_3,1
5436,SWC1239_3_1,4
5437,SWC1239_3_2,7
5438,SWC1239_3_3,7
5439,SWC1239_4_1,19
5440,SWC1239_4_2,36
5441,SWC1239_4_3,11
5442,SWC1240_1_1,2
5443,SWC1240_1_2,1
5444,SWC1240_1_3,0
5445,SWC1240_2_1,5
5446,SWC1240_2_2,2
5447,SWC1240_2_3,0
5448,SWC1240_3_1,2
5449,SWC1240_3_2,5
5450,SWC1240_3_3,1
5451,SWC1240_4_1,0
5452,SWC1240_4_2,1
5453,SWC1240_4_3,2
5454,SWC1241_1_1,1
5455,SWC1241_1_2,1
5456,SWC1241_1_3,10
5457,SWC1241_2_1,0
5458,SWC1241_2_2,1
5459,SWC1241_2_3,4
5460,SWC1241_3_1,0
5461,SWC1241_3_2,1
5462,SWC1241_3_3,0
5463,SWC1241_4_1,0
5464,SWC1241_4_2,0
5465,SWC1241_4_3,0
5466,SWC1242_1_1,0
5467,SWC1242_1_2,0
5468,SWC1242_1_3,0
5469,SWC1242_2_1,0
5470,SWC1242_2_2,0
5471,SWC1242_2_3,0
5472,SWC1242_3_1,0
5473,SWC1242_3_2,0
5474,SWC1242_3_3,3
5475,SWC1242_4_1,1
5476,SWC1242_4_2,1
5477,SWC1242_4_3,2
5478,SWC1243_1_1,0
5479,SWC1243_1_2,0
5480,SWC1243_1_3,0
5481,SWC1243_2_1,1
5482,SWC1243_2_2,0
5483,SWC1243_2_3,9
5484,SWC1243_3_1,3
5485,SWC1243_3_2,4
5486,SWC1243_3_3,1
5487,SWC1243_4_1,3
5488,SWC1243_4_2,0
5489,SWC1243_4_3,1
5490,SWC1244_1_1,1
5491,SWC1244_1_2,0
5492,SWC1244_1_3,0
5493,SWC1244_2_1,0
5494,SWC1244_2_2,1
5495,SWC1244_2_3,0
5496,SWC1244_3_1,2
5497,SWC1244_3_2,0
5498,SWC1244_3_3,0
5499,SWC1244_4_1,0
5500,SWC1244_4_2,4
5501,SWC1244_4_3,1
5502,SWC1245_1_1,1
5503,SWC1245_1_2,0
5504,SWC1245_1_3,1
5505,SWC1245_2_1,12
5506,SWC1245_2_2,1
5507,SWC1245_2_3,2
5508,SWC1245_3_1,3
5509,SWC1245_3_2,0
5510,SWC1245_3_3,1
5511,SWC1245_4_1,2
5512,SWC1245_4_2,1
5513,SWC1245_4_3,4
5514,SWC1246_1_1,0
5515,SWC1246_1_2,0
5516,SWC1246_1_3,0
5517,SWC1246_2_1,0
5518,SWC1246_2_2,0
5519,SWC1246_2_3,1
5520,SWC1246_3_1,2
5521,SWC1246_3_2,0
5522,SWC1246_3_3,0
5523,SWC1246_4_1,2
5524,SWC1246_4_2,1
5525,SWC1246_4_3,1
5526,SWC1247_1_1,2
5527,SWC1247_1_2,1
5528,SWC1247_1_3,0
5529,SWC1247_2_1,0
5530,SWC1247_2_2,11
5531,SWC1247_2_3,3
5532,SWC1247_3_1,0
5533,SWC1247_3_2,2
5534,SWC1247_3_3,7
5535,SWC1247_4_1,2
5536,SWC1247_4_2,1
5537,SWC1247_4_3,1
5538,SWC1248_1_1,1
5539,SWC1248_1_2,0
5540,SWC1248_1_3,0
5541,SWC1248_2_1,0
5542,SWC1248_2_2,1
5543,SWC1248_2_3,1
5544,SWC1248_3_1,3
5545,SWC1248_3_2,1
5546,SWC1248_3_3,2
5547,SWC1248_4_1,0
5548,SWC1248_4_2,1
5549,SWC1248_4_3,0
5550,SWC1249_1_1,16
5551,SWC1249_1_2,23
5552,SWC1249_1_3,28
5553,SWC1249_2_1,17
5554,SWC1249_2_2,1
5555,SWC1249_2_3,9
5556,SWC1249_3_1,5
5557,SWC1249_3_2,14
5558,SWC1249_3_3,1
5559,SWC1249_4_1,3
5560,SWC1249_4_2,2
5561,SWC1249_4_3,0
5562,SWC1250_1_1,3
5563,SWC1250_1_2,1
5564,SWC1250_1_3,1
5565,SWC1250_2_1,0
5566,SWC1250_2_2,0
5567,SWC1250_2_3,0
5568,SWC1250_3_1,1
5569,SWC1250_3_2,0
5570,SWC1250_3_3,0
5571,SWC1250_4_1,1
5572,SWC1250_4_2,1
5573,SWC1250_4_3,3
5574,SWC1251_1_1,1
5575,SWC1251_1_2,0
5576,SWC1251_1_3,0
5577,SWC1251_2_1,0
5578,SWC1251_2_2,0
5579,SWC1251_2_3,0
5580,SWC1251_3_1,0
5581,SWC1251_3_2,1
5582,SWC1251_3_3,1
5583,SWC1251_4_1,0
5584,SWC1251_4_2,0
5585,SWC1251_4_3,1
5586,SWC1252_1_1,3
5587,SWC1252_1_2,0
5588,SWC1252_1_3,0
5589,SWC1252_2_1,0
5590,SWC1252_2_2,1
5591,SWC1252_2_3,2
5592,SWC1252_3_1,0
5593,SWC1252_3_2,1
5594,SWC1252_3_3,0
5595,SWC1252_4_1,1
5596,SWC1252_4_2,1
5597,SWC1252_4_3,3
5598,SWC1253_1_1,0
5599,SWC1253_1_2,0
5600,SWC1253_1_3,1
5601,SWC1253_2_1,0
5602,SWC1253_2_2,1
5603,SWC1253_2_3,1
5604,SWC1253_3_1,0
5605,SWC1253_3_2,2
5606,SWC1253_3_3,1
5607,SWC1253_4_1,0
5608,SWC1253_4_2,3
5609,SWC1253_4_3,0
5610,SWC1254_1_1,0
5611,SWC1254_1_2,0
5612,SWC1254_1_3,0
5613,SWC1254_2_1,0
5614,SWC1254_2_2,3
5615,SWC1254_2_3,0
5616,SWC1254_3_1,0
5617,SWC1254_3_2,0
5618,SWC1254_3_3,0
5619,SWC1254_4_1,1
5620,SWC1254_4_2,0
5621,SWC1254_4_3,0
5622,SWC1255_1_1,2
5623,SWC1255_1_2,0
5624,SWC1255_1_3,3
5625,SWC1255_2_1,1
5626,SWC1255_2_2,0
5627,SWC1255_2_3,0
5628,SWC1255_3_1,0
5629,SWC1255_3_2,1
5630,SWC1255_3_3,0
5631,SWC1255_4_1,2
5632,SWC1255_4_2,3
5633,SWC1255_4_3,2
5634,SWC1256_1_1,1
5635,SWC1256_1_2,0
5636,SWC1256_1_3,1
5637,SWC1256_2_1,1
5638,SWC1256_2_2,0
5639,SWC1256_2_3,3
5640,SWC1256_3_1,0
5641,SWC1256_3_2,1
5642,SWC1256_3_3,0
5643,SWC1256_4_1,1
5644,SWC1256_4_2,1
5645,SWC1256_4_3,4
5646,SWC1257_1_1,7
5647,SWC1257_1_2,0
5648,SWC1257_1_3,5
5649,SWC1257_2_1,4
5650,SWC1257_2_2,0
